Date,Kommune,Transit,Residential,Retail,Workplace
2020-11-13,Gladsaxe,-35,9,45,-23
2020-11-13,Glostrup,-26,7,0,-18
2020-11-13,Greve,5,8,-11,-25
2020-11-13,Gribskov,-19,8,-13,-16
2020-11-13,Guldborgsund,-35,4,9,-10
2020-11-13,Haderslev,-24,6,6,-11
2020-11-13,Halsnæs,-15,7,-13,-15
2020-11-13,Hedensted,-20,7,-5,-12
2020-11-13,Helsingør,-35,7,-9,-17
2020-11-13,Herlev,-31,9,-4,-20
2020-11-13,Herning,-21,5,-5,-13
2020-11-13,Hillerød,100,7,0,-16
2020-11-13,Hjørring,-53,13,-24,-35
2020-11-13,Høje-Taastrup,-27,7,-6,-18
2020-11-13,Holbæk,-27,7,-2,-18
2020-11-13,Holstebro,-19,5,-1,-11
2020-11-13,Horsens,-4,6,-6,-12
2020-11-13,Hørsholm,-24,8,-7,-27
2020-11-13,Hvidovre,-13,8,1,-22
2020-11-13,Ikast-Brande,-21,6,15,-12
2020-11-13,Ishøj,-17,5,5,-16
2020-11-13,Jammerbugt,-52,17,-16,-41
2020-11-13,Kalundborg,-3,6,-7,-9
2020-11-13,Kerteminde,-29,5,-1,-9
2020-11-13,København,-35,9,-25,-25
2020-11-13,Køge,-11,6,6,-19
2020-11-13,Kolding,-25,6,-4,-8
2020-11-13,Læsø,-41,10,-16,-25
2020-11-13,Langeland,-29,5,-1,2
2020-11-13,Lejre,0,7,-1,-21
2020-11-13,Lemvig,-20,6,-5,-14
2020-11-13,Lolland,-40,4,-1,-8
2020-11-13,Lyngby-Taarbæk,-36,10,-23,-28
2020-11-13,Mariagerfjord,-22,6,9,-13
2020-11-13,Middelfart,-23,6,10,-11
2020-11-13,Morsø,-41,10,-16,-17
2020-11-13,Næstved,-8,5,2,-13
2020-11-13,Norddjurs,-20,6,6,-10
2020-11-13,Nordfyns,-29,5,-1,-11
2020-11-13,Nyborg,-11,4,3,-12
2020-11-13,Odder,-20,8,-5,-17
2020-11-13,Odense,-34,5,-4,-14
2020-11-13,Odsherred,-17,7,-1,-13
2020-11-13,Randers,-16,6,9,-16
2020-11-13,Rebild,-41,9,-16,-23
2020-11-13,Ringkøbing-Skjern,-14,5,-3,-10
2020-11-13,Ringsted,-29,5,6,-17
2020-11-13,Rødovre,-28,8,-21,-23
2020-11-13,Roskilde,-29,8,-12,-23
2020-11-13,Rudersdal,-27,10,5,-29
2020-11-13,Samsø,-20,6,-5,-14
2020-11-13,Silkeborg,-12,6,10,-9
2020-11-13,Skanderborg,-22,8,-1,-18
2020-11-13,Skive,-16,6,2,-13
2020-11-13,Slagelse,-16,5,-7,-17
2020-11-13,Solrød,-20,7,-1,-23
2020-11-13,Sønderborg,-22,6,-17,-10
2020-11-13,Sorø,-2,6,-1,-20
2020-11-13,Stevns,-24,5,-1,-19
2020-11-13,Struer,-20,6,-5,-10
2020-11-13,Svendborg,-21,4,2,-10
2020-11-13,Syddjurs,-31,6,-6,-14
2020-11-13,Tårnby,-72,8,-2,-22
2020-11-13,Thisted,-56,11,-22,-27
2020-11-13,Tønder,-29,5,-1,-8
2020-11-13,Vallensbæk,-38,8,-13,-21
2020-11-13,Varde,-24,4,16,-9
2020-11-13,Vejen,-37,5,3,-11
2020-11-13,Vejle,-28,6,4,-14
2020-11-13,Vesthimmerlands,-46,13,-20,-33
2020-11-13,Viborg,-13,6,-10,-8
2020-11-13,Vordingborg,-11,5,23,-17
2020-11-14,Aabenraa,-30,3,0,0
2020-11-14,Aalborg,-42,4,-16,-8
2020-11-14,Aarhus,-29,3,-14,-11
2020-11-14,Ærø,-34,3,-2,-3
2020-11-14,Albertslund,-28,3,-17,-16
2020-11-14,Allerød,-36,3,-17,-9
2020-11-14,Assens,-34,3,-2,-7
2020-11-14,Ballerup,22,3,-12,0
2020-11-14,Billund,-68,3,-2,-10
2020-11-14,Bornholm,-13,3,11,-7
2020-11-14,Brøndby,-22,3,-6,-1
2020-11-14,Brønderslev,-46,6,-14,-14
2020-11-14,Dragør,-38,3,-17,-9
2020-11-14,Egedal,-19,3,-8,-6
2020-11-14,Esbjerg,-20,4,-10,-10
2020-11-14,Faaborg-Midtfyn,-34,3,24,-1
2020-11-14,Fanø,-34,3,-2,-3
2020-11-14,Favrskov,-22,3,-6,-9
2020-11-14,Faxe,-22,3,-3,-6
2020-11-14,Fredensborg,-35,3,7,-3
2020-11-14,Fredericia,-56,3,16,-7
2020-11-14,Frederiksberg,-21,3,-24,-15
2020-11-14,Frederikshavn,-49,6,-9,-8
2020-11-14,Frederikssund,-15,3,0,-7
2020-11-14,Furesø,-20,3,4,-8
2020-11-14,Gentofte,-20,3,-6,2
2020-11-14,Gladsaxe,-31,3,38,-14
2020-11-14,Glostrup,-19,3,2,-9
2020-11-14,Greve,32,3,-20,-16
2020-11-14,Gribskov,-38,3,40,0
2020-11-14,Guldborgsund,-40,3,4,-3
2020-11-14,Haderslev,-10,3,8,5
2020-11-14,Halsnæs,-38,3,-17,-6
2020-11-14,Hedensted,-22,3,-6,0
2020-11-14,Helsingør,-46,3,-10,-10
2020-11-14,Herlev,-35,3,-16,-12
2020-11-14,Herning,-27,3,-11,-9
2020-11-14,Hillerød,-38,3,-5,-8
2020-11-14,Hjørring,-69,6,-22,-10
2020-11-14,Høje-Taastrup,-22,3,-13,-5
2020-11-14,Holbæk,-26,3,-2,-5
2020-11-14,Holstebro,-22,3,1,-12
2020-11-14,Horsens,-16,3,-3,-3
2020-11-14,Hørsholm,-21,3,-17,-9
2020-11-14,Hvidovre,-9,3,-2,-12
2020-11-14,Ikast-Brande,-22,3,17,1
2020-11-14,Ishøj,-24,3,7,-14
2020-11-14,Jammerbugt,-46,6,-14,-12
2020-11-14,Kalundborg,-10,3,-2,-5
2020-11-14,Kerteminde,-34,3,-2,-3
2020-11-14,København,-35,3,-27,-13
2020-11-14,Køge,-11,3,1,-3
2020-11-14,Kolding,-33,3,-7,5
2020-11-14,Læsø,-46,6,-14,-9
2020-11-14,Langeland,-34,3,-2,-3
2020-11-14,Lejre,-22,3,-3,-12
2020-11-14,Lemvig,-22,3,-6,-7
2020-11-14,Lolland,-42,3,-3,3
2020-11-14,Lyngby-Taarbæk,-22,3,-22,-12
2020-11-14,Mariagerfjord,-33,6,11,-7
2020-11-14,Middelfart,-18,3,9,-1
2020-11-14,Morsø,-46,6,-14,-9
2020-11-14,Næstved,-10,3,5,-4
2020-11-14,Norddjurs,-22,3,5,-4
2020-11-14,Nordfyns,-34,3,-2,-3
2020-11-14,Nyborg,-34,3,3,1
2020-11-14,Odder,-22,3,-6,-7
2020-11-14,Odense,-43,3,-13,-8
2020-11-14,Odsherred,-15,3,-3,6
2020-11-14,Randers,-15,3,4,-10
2020-11-14,Rebild,-46,6,-14,-9
2020-11-14,Ringkøbing-Skjern,-22,3,9,-3
2020-11-14,Ringsted,-26,3,-1,-12
2020-11-14,Rødovre,-33,3,-26,-7
2020-11-14,Roskilde,-30,3,-12,-7
2020-11-14,Rudersdal,-21,3,5,-12
2020-11-14,Samsø,-22,3,-6,-7
2020-11-14,Silkeborg,-2,4,7,-2
2020-11-14,Skanderborg,-14,3,-1,-15
2020-11-14,Skive,-22,3,12,-14
2020-11-14,Slagelse,-21,3,-11,-11
2020-11-14,Solrød,-22,3,-3,-5
2020-11-14,Sønderborg,-17,4,-21,1
2020-11-14,Sorø,-22,3,-3,-6
2020-11-14,Stevns,-22,3,-3,-9
2020-11-14,Struer,-22,3,-6,-7
2020-11-14,Svendborg,-6,3,7,-5
2020-11-14,Syddjurs,-27,3,20,-2
2020-11-14,Tårnby,-77,3,0,-12
2020-11-14,Thisted,-53,6,-18,-7
2020-11-14,Tønder,-34,3,-2,2
2020-11-14,Vallensbæk,-38,3,-17,-9
2020-11-14,Varde,-34,3,16,0
2020-11-14,Vejen,-34,3,8,-2
2020-11-14,Vejle,-28,3,3,-2
2020-11-14,Vesthimmerlands,-46,6,-12,-16
2020-11-14,Viborg,-27,4,-8,-6
2020-11-14,Vordingborg,-22,3,21,-2
2020-11-15,Aabenraa,-32,2,-7,-8
2020-11-15,Aalborg,-39,4,-16,-11
2020-11-15,Aarhus,-26,2,-14,-16
2020-11-15,Ærø,-27,2,11,-8
2020-11-15,Albertslund,-25,2,-8,-17
2020-11-15,Allerød,-40,2,-8,-12
2020-11-15,Assens,-27,2,11,-3
2020-11-15,Ballerup,26,2,-2,-2
2020-11-15,Billund,-70,2,11,0
2020-11-15,Bornholm,12,2,24,-6
2020-11-15,Brøndby,-10,2,-8,-9
2020-11-15,Brønderslev,-49,5,-12,-25
2020-11-15,Dragør,-40,2,-8,-12
2020-11-15,Egedal,-40,2,-8,-4
2020-11-15,Esbjerg,-18,2,-7,-7
2020-11-15,Faaborg-Midtfyn,-3,2,11,-12
2020-11-15,Fanø,-27,2,11,-8
2020-11-15,Favrskov,-20,3,-1,-13
2020-11-15,Faxe,-18,2,4,-9
2020-11-15,Fredensborg,-37,2,-8,-3
2020-11-15,Fredericia,-52,2,27,-8
2020-11-15,Frederiksberg,-25,2,-24,-24
2020-11-15,Frederikshavn,-62,5,-6,-18
2020-11-15,Frederikssund,-9,2,12,-8
2020-11-15,Furesø,-28,2,24,-10
2020-11-15,Gentofte,-20,2,6,-10
2020-11-15,Gladsaxe,-28,2,59,-16
2020-11-15,Glostrup,-18,2,9,-12
2020-11-15,Greve,-18,2,-17,-16
2020-11-15,Gribskov,-40,2,-8,-3
2020-11-15,Guldborgsund,-40,2,11,-5
2020-11-15,Haderslev,-14,2,26,-5
2020-11-15,Halsnæs,-40,2,-8,-8
2020-11-15,Hedensted,-20,3,-1,-10
2020-11-15,Helsingør,-47,2,0,-9
2020-11-15,Herlev,-45,2,-9,-12
2020-11-15,Herning,-20,2,3,-15
2020-11-15,Hillerød,-40,2,2,-10
2020-11-15,Hjørring,-72,5,-6,-16
2020-11-15,Høje-Taastrup,-19,2,-13,-11
2020-11-15,Holbæk,-16,2,5,-2
2020-11-15,Holstebro,-15,3,1,-11
2020-11-15,Horsens,-5,2,-4,-8
2020-11-15,Hørsholm,-20,2,-8,-12
2020-11-15,Hvidovre,5,2,0,-12
2020-11-15,Ikast-Brande,-20,3,-1,-3
2020-11-15,Ishøj,-31,2,3,-14
2020-11-15,Jammerbugt,-49,5,-12,-12
2020-11-15,Kalundborg,-18,2,9,-10
2020-11-15,Kerteminde,-27,2,11,-8
2020-11-15,København,-37,2,-20,-15
2020-11-15,Køge,-10,2,5,-4
2020-11-15,Kolding,-30,2,0,0
2020-11-15,Læsø,-49,5,-12,-15
2020-11-15,Langeland,-27,2,11,-8
2020-11-15,Lejre,-18,2,4,-7
2020-11-15,Lemvig,-20,3,-1,-13
2020-11-15,Lolland,-39,2,4,-1
2020-11-15,Lyngby-Taarbæk,-17,2,-13,-13
2020-11-15,Mariagerfjord,-26,5,15,-5
2020-11-15,Middelfart,-19,2,18,-9
2020-11-15,Morsø,-49,5,-12,-15
2020-11-15,Næstved,-4,2,12,-8
2020-11-15,Norddjurs,-20,3,-1,-13
2020-11-15,Nordfyns,-27,2,11,-8
2020-11-15,Nyborg,-27,2,11,-7
2020-11-15,Odder,-20,3,-1,-13
2020-11-15,Odense,-31,1,3,-7
2020-11-15,Odsherred,-7,2,4,7
2020-11-15,Randers,-12,3,14,-16
2020-11-15,Rebild,-49,5,-12,-14
2020-11-15,Ringkøbing-Skjern,-20,3,10,-14
2020-11-15,Ringsted,-23,2,1,-14
2020-11-15,Rødovre,-22,2,-21,-16
2020-11-15,Roskilde,-27,2,-5,-5
2020-11-15,Rudersdal,-8,2,26,-21
2020-11-15,Samsø,-20,3,-1,-13
2020-11-15,Silkeborg,3,2,25,-4
2020-11-15,Skanderborg,-20,3,0,-18
2020-11-15,Skive,-20,3,7,-5
2020-11-15,Slagelse,-12,2,-2,-12
2020-11-15,Solrød,-18,2,4,-7
2020-11-15,Sønderborg,-4,2,-19,-14
2020-11-15,Sorø,-18,2,4,-10
2020-11-15,Stevns,-18,2,4,-7
2020-11-15,Struer,-20,3,-1,-13
2020-11-15,Svendborg,-11,2,30,-12
2020-11-15,Syddjurs,-51,3,-1,-5
2020-11-15,Tårnby,-75,2,4,-16
2020-11-15,Thisted,-58,5,-12,-16
2020-11-15,Tønder,-27,2,11,-13
2020-11-15,Vallensbæk,-40,2,-8,-12
2020-11-15,Varde,-27,2,16,-4
2020-11-15,Vejen,-27,2,11,1
2020-11-15,Vejle,-5,2,12,-10
2020-11-15,Vesthimmerlands,-49,5,-6,-24
2020-11-15,Viborg,-23,3,-2,-16
2020-11-15,Vordingborg,-18,2,4,-5
2020-11-16,Aabenraa,-25,5,-2,-11
2020-11-16,Aalborg,-41,7,-12,-17
2020-11-16,Aarhus,-25,7,-12,-14
2020-11-16,Ærø,-29,5,0,-11
2020-11-16,Albertslund,-27,6,10,-20
2020-11-16,Allerød,-38,10,-11,-25
2020-11-16,Assens,-29,5,0,-7
2020-11-16,Ballerup,-8,7,-11,-21
2020-11-16,Billund,-77,6,0,-15
2020-11-16,Bornholm,-12,5,7,-14
2020-11-16,Brøndby,-25,6,-3,-18
2020-11-16,Brønderslev,-44,13,-10,-41
2020-11-16,Dragør,-41,8,-11,-27
2020-11-16,Egedal,-31,8,-20,-24
2020-11-16,Esbjerg,-17,5,-14,-13
2020-11-16,Faaborg-Midtfyn,-4,5,16,-9
2020-11-16,Fanø,-29,5,0,-11
2020-11-16,Favrskov,-15,5,-3,-14
2020-11-16,Faxe,-9,6,-2,-14
2020-11-16,Fredensborg,-28,6,-11,-20
2020-11-16,Fredericia,-42,5,2,-11
2020-11-16,Frederiksberg,-25,9,-16,-28
2020-11-16,Frederikshavn,-34,9,-9,-27
2020-11-16,Frederikssund,-29,6,7,-20
2020-11-16,Furesø,-36,8,8,-25
2020-11-16,Gentofte,-29,10,-3,-29
2020-11-16,Gladsaxe,-39,9,47,-24
2020-11-16,Glostrup,-29,7,-1,-21
2020-11-16,Greve,-4,7,-10,-24
2020-11-16,Gribskov,-22,7,-11,-18
2020-11-16,Guldborgsund,-19,4,4,-10
2020-11-16,Haderslev,-24,5,13,-8
2020-11-16,Halsnæs,-22,5,-11,-17
2020-11-16,Hedensted,-20,6,-3,-13
2020-11-16,Helsingør,-34,7,0,-22
2020-11-16,Herlev,-38,8,-13,-19
2020-11-16,Herning,-20,6,6,-13
2020-11-16,Hillerød,76,6,4,-19
2020-11-16,Hjørring,-51,11,-11,-31
2020-11-16,Høje-Taastrup,-34,7,0,-21
2020-11-16,Holbæk,-28,6,6,-19
2020-11-16,Holstebro,-17,4,1,-12
2020-11-16,Horsens,-5,5,-7,-11
2020-11-16,Hørsholm,-26,8,-11,-26
2020-11-16,Hvidovre,-26,7,-5,-22
2020-11-16,Ikast-Brande,-32,6,-3,-12
2020-11-16,Ishøj,-21,5,3,-20
2020-11-16,Jammerbugt,-40,13,-10,-37
2020-11-16,Kalundborg,-11,6,-7,-10
2020-11-16,Kerteminde,-29,4,0,-10
2020-11-16,København,-38,9,-19,-26
2020-11-16,Køge,-15,6,7,-18
2020-11-16,Kolding,-18,5,13,-7
2020-11-16,Læsø,-40,9,-10,-26
2020-11-16,Langeland,-29,5,0,1
2020-11-16,Lejre,1,8,-2,-25
2020-11-16,Lemvig,-20,6,-3,-12
2020-11-16,Lolland,-24,4,-2,-7
2020-11-16,Lyngby-Taarbæk,-40,10,-22,-29
2020-11-16,Mariagerfjord,-26,6,11,-17
2020-11-16,Middelfart,-17,5,9,-11
2020-11-16,Morsø,-40,9,-10,-22
2020-11-16,Næstved,-14,5,6,-13
2020-11-16,Norddjurs,-20,4,9,-9
2020-11-16,Nordfyns,-29,6,0,-13
2020-11-16,Nyborg,-9,4,4,-9
2020-11-16,Odder,-20,7,-3,-14
2020-11-16,Odense,-36,6,-5,-13
2020-11-16,Odsherred,-18,6,-2,-10
2020-11-16,Randers,-17,5,19,-15
2020-11-16,Rebild,-40,8,-10,-21
2020-11-16,Ringkøbing-Skjern,-11,6,3,-12
2020-11-16,Ringsted,-29,6,7,-16
2020-11-16,Rødovre,-32,8,-17,-22
2020-11-16,Roskilde,-31,8,-6,-22
2020-11-16,Rudersdal,-33,10,4,-29
2020-11-16,Samsø,-20,6,-3,-14
2020-11-16,Silkeborg,-19,6,17,-9
2020-11-16,Skanderborg,-24,7,11,-17
2020-11-16,Skive,-10,4,17,-12
2020-11-16,Slagelse,-25,6,-8,-18
2020-11-16,Solrød,-23,7,-2,-21
2020-11-16,Sønderborg,-24,6,-17,-8
2020-11-16,Sorø,-26,6,-2,-19
2020-11-16,Stevns,-23,5,-2,-14
2020-11-16,Struer,-20,7,-3,-14
2020-11-16,Svendborg,-21,5,4,-13
2020-11-16,Syddjurs,-29,6,-5,-14
2020-11-16,Tårnby,-71,8,-1,-22
2020-11-16,Thisted,-45,11,-10,-28
2020-11-16,Tønder,-29,5,-1,-7
2020-11-16,Vallensbæk,-21,8,-11,-25
2020-11-16,Varde,-22,4,18,-11
2020-11-16,Vejen,-24,6,1,-10
2020-11-16,Vejle,-23,6,10,-14
2020-11-16,Vesthimmerlands,-48,12,-18,-34
2020-11-16,Viborg,-9,6,-13,-8
2020-11-16,Vordingborg,-15,5,11,-11
2020-11-17,Aabenraa,-18,5,1,-13
2020-11-17,Aalborg,-40,7,-14,-14
2020-11-17,Aarhus,-25,7,-13,-12
2020-11-17,Ærø,-28,5,2,-11
2020-11-17,Albertslund,-18,6,12,-20
2020-11-17,Allerød,-35,11,-12,-28
2020-11-17,Assens,-28,4,25,-8
2020-11-17,Ballerup,2,8,-6,-19
2020-11-17,Billund,-74,5,2,-19
2020-11-17,Bornholm,-17,4,12,-12
2020-11-17,Brøndby,-21,6,-1,-17
2020-11-17,Brønderslev,-40,14,-11,-37
2020-11-17,Dragør,-36,8,-12,-26
2020-11-17,Egedal,-24,8,-17,-23
2020-11-17,Esbjerg,-14,5,-7,-12
2020-11-17,Faaborg-Midtfyn,9,5,14,-11
2020-11-17,Fanø,-28,5,2,-11
2020-11-17,Favrskov,-16,5,-5,-14
2020-11-17,Faxe,-18,5,-3,-12
2020-11-17,Fredensborg,-29,6,-12,-19
2020-11-17,Fredericia,-44,5,2,-10
2020-11-17,Frederiksberg,-21,9,-19,-27
2020-11-17,Frederikshavn,-29,9,-10,-23
2020-11-17,Frederikssund,-25,6,14,-17
2020-11-17,Furesø,-29,8,8,-23
2020-11-17,Gentofte,-18,10,-2,-28
2020-11-17,Gladsaxe,-31,9,38,-24
2020-11-17,Glostrup,-32,7,1,-20
2020-11-17,Greve,13,7,-14,-22
2020-11-17,Gribskov,-26,7,-12,-19
2020-11-17,Guldborgsund,-25,4,-1,-9
2020-11-17,Haderslev,-21,5,9,-9
2020-11-17,Halsnæs,-18,5,-12,-16
2020-11-17,Hedensted,-21,6,-5,-12
2020-11-17,Helsingør,-25,7,3,-20
2020-11-17,Herlev,-30,8,-14,-16
2020-11-17,Herning,-25,5,1,-13
2020-11-17,Hillerød,94,7,4,-19
2020-11-17,Hjørring,-33,11,-10,-26
2020-11-17,Høje-Taastrup,-27,7,3,-20
2020-11-17,Holbæk,-28,5,3,-16
2020-11-17,Holstebro,-19,5,-3,-12
2020-11-17,Horsens,-6,5,-2,-10
2020-11-17,Hørsholm,-20,8,-12,-23
2020-11-17,Hvidovre,-26,7,1,-19
2020-11-17,Ikast-Brande,-30,6,-5,-13
2020-11-17,Ishøj,-11,5,-1,-16
2020-11-17,Jammerbugt,-37,13,-11,-33
2020-11-17,Kalundborg,-10,5,-6,-10
2020-11-17,Kerteminde,-28,4,2,-9
2020-11-17,København,-33,9,-21,-24
2020-11-17,Køge,-15,6,4,-17
2020-11-17,Kolding,-15,5,2,-7
2020-11-17,Læsø,-37,9,-11,-21
2020-11-17,Langeland,-28,5,2,-3
2020-11-17,Lejre,0,8,-3,-20
2020-11-17,Lemvig,-21,6,-5,-12
2020-11-17,Lolland,-20,4,-3,-4
2020-11-17,Lyngby-Taarbæk,-28,9,-22,-27
2020-11-17,Mariagerfjord,-28,5,12,-13
2020-11-17,Middelfart,-20,5,20,-10
2020-11-17,Morsø,-37,9,-11,-16
2020-11-17,Næstved,-20,6,7,-12
2020-11-17,Norddjurs,-21,5,2,-12
2020-11-17,Nordfyns,-28,5,2,-14
2020-11-17,Nyborg,-9,4,8,-10
2020-11-17,Odder,-21,7,-5,-17
2020-11-17,Odense,-36,5,2,-13
2020-11-17,Odsherred,-20,5,-3,-8
2020-11-17,Randers,-18,5,15,-15
2020-11-17,Rebild,-37,8,-11,-15
2020-11-17,Ringkøbing-Skjern,-21,6,-3,-13
2020-11-17,Ringsted,-27,5,4,-16
2020-11-17,Rødovre,-19,6,-14,-21
2020-11-17,Roskilde,-31,8,-9,-22
2020-11-17,Rudersdal,-22,10,4,-27
2020-11-17,Samsø,-21,6,-5,-14
2020-11-17,Silkeborg,-20,6,15,-8
2020-11-17,Skanderborg,-23,7,5,-20
2020-11-17,Skive,-21,5,9,-13
2020-11-17,Slagelse,-18,5,-5,-17
2020-11-17,Solrød,-11,6,-3,-21
2020-11-17,Sønderborg,-17,6,-15,-11
2020-11-17,Sorø,-22,6,-3,-17
2020-11-17,Stevns,-22,5,-3,-16
2020-11-17,Struer,-21,7,-5,-14
2020-11-17,Svendborg,-20,5,8,-12
2020-11-17,Syddjurs,-17,5,-2,-14
2020-11-17,Tårnby,-71,8,-2,-24
2020-11-17,Thisted,-47,11,-11,-23
2020-11-17,Tønder,-28,5,2,-12
2020-11-17,Vallensbæk,-13,8,-12,-22
2020-11-17,Varde,-24,5,17,-12
2020-11-17,Vejen,-25,5,10,-12
2020-11-17,Vejle,-24,6,10,-14
2020-11-17,Vesthimmerlands,-41,11,-11,-27
2020-11-17,Viborg,-10,6,-14,-8
2020-11-17,Vordingborg,-19,5,9,-14
2020-11-18,Aabenraa,-25,4,4,-10
2020-11-18,Aalborg,-38,7,-14,-14
2020-11-18,Aarhus,-28,7,-14,-14
2020-11-18,Ærø,-29,5,-1,-10
2020-11-18,Albertslund,-27,6,15,-17
2020-11-18,Allerød,-38,10,-12,-27
2020-11-18,Assens,-29,5,34,-8
2020-11-18,Ballerup,-8,7,-10,-17
2020-11-18,Billund,-72,5,11,-15
2020-11-18,Bornholm,-10,5,8,-13
2020-11-18,Brøndby,-24,7,-5,-16
2020-11-18,Brønderslev,-40,12,-12,-35
2020-11-18,Dragør,-39,8,-12,-28
2020-11-18,Egedal,-29,8,-17,-22
2020-11-18,Esbjerg,-15,5,-8,-12
2020-11-18,Faaborg-Midtfyn,2,6,16,-10
2020-11-18,Fanø,-29,5,-1,-10
2020-11-18,Favrskov,-19,5,-6,-12
2020-11-18,Faxe,-18,7,-3,-14
2020-11-18,Fredensborg,-24,7,-12,-18
2020-11-18,Fredericia,-43,5,-8,-10
2020-11-18,Frederiksberg,-25,9,-24,-26
2020-11-18,Frederikshavn,-31,9,-26,-26
2020-11-18,Frederikssund,-28,7,3,-18
2020-11-18,Furesø,-36,8,4,-22
2020-11-18,Gentofte,-29,11,-6,-27
2020-11-18,Gladsaxe,-37,9,38,-24
2020-11-18,Glostrup,-31,8,-5,-17
2020-11-18,Greve,-5,7,-8,-22
2020-11-18,Gribskov,-16,8,-12,-17
2020-11-18,Guldborgsund,-24,4,4,-9
2020-11-18,Haderslev,-21,5,5,-10
2020-11-18,Halsnæs,-21,6,-12,-15
2020-11-18,Hedensted,-22,7,-6,-12
2020-11-18,Helsingør,-32,7,2,-19
2020-11-18,Herlev,-30,6,-8,-17
2020-11-18,Herning,-17,5,0,-13
2020-11-18,Hillerød,85,6,0,-16
2020-11-18,Hjørring,-48,10,-10,-27
2020-11-18,Høje-Taastrup,-28,6,5,-19
2020-11-18,Holbæk,-26,6,2,-16
2020-11-18,Holstebro,-5,5,4,-10
2020-11-18,Horsens,-10,6,-7,-9
2020-11-18,Hørsholm,-22,8,-12,-24
2020-11-18,Hvidovre,-26,8,-1,-19
2020-11-18,Ikast-Brande,-27,6,11,-12
2020-11-18,Ishøj,-20,5,5,-15
2020-11-18,Jammerbugt,-38,13,-12,-35
2020-11-18,Kalundborg,-14,6,-11,-8
2020-11-18,Kerteminde,-29,5,-1,-10
2020-11-18,København,-37,9,-22,-23
2020-11-18,Køge,-20,6,3,-17
2020-11-18,Kolding,-22,6,2,-6
2020-11-18,Læsø,-38,9,-12,-23
2020-11-18,Langeland,-29,5,-1,-3
2020-11-18,Lejre,-3,8,-3,-22
2020-11-18,Lemvig,-22,6,-6,-10
2020-11-18,Lolland,-17,4,-3,-7
2020-11-18,Lyngby-Taarbæk,-39,10,-24,-29
2020-11-18,Mariagerfjord,-25,6,2,-14
2020-11-18,Middelfart,-24,5,11,-9
2020-11-18,Morsø,-38,9,-12,-25
2020-11-18,Næstved,-22,6,7,-12
2020-11-18,Norddjurs,-22,5,-6,-8
2020-11-18,Nordfyns,-29,5,-1,-12
2020-11-18,Nyborg,-15,5,7,-11
2020-11-18,Odder,-22,8,-6,-15
2020-11-18,Odense,-35,6,-3,-12
2020-11-18,Odsherred,-25,4,4,-10
2020-11-18,Randers,-17,5,17,-15
2020-11-18,Rebild,-38,8,-12,-19
2020-11-18,Ringkøbing-Skjern,-22,5,-3,-8
2020-11-18,Ringsted,-23,5,1,-13
2020-11-18,Rødovre,-22,8,-15,-20
2020-11-18,Roskilde,-30,8,-5,-21
2020-11-18,Rudersdal,-28,10,6,-28
2020-11-18,Samsø,-22,6,-6,-12
2020-11-18,Silkeborg,-9,6,13,-7
2020-11-18,Skanderborg,-23,7,2,-17
2020-11-18,Skive,-19,5,11,-13
2020-11-18,Slagelse,-21,5,-8,-16
2020-11-18,Solrød,-13,7,-3,-19
2020-11-18,Sønderborg,-23,6,-17,-9
2020-11-18,Sorø,-30,6,-3,-16
2020-11-18,Stevns,-22,6,-3,-14
2020-11-18,Struer,-22,8,-6,-12
2020-11-18,Svendborg,-19,5,5,-10
2020-11-18,Syddjurs,-29,6,1,-16
2020-11-18,Tårnby,-71,8,-7,-22
2020-11-18,Thisted,-43,10,-12,-23
2020-11-18,Tønder,-29,5,6,-12
2020-11-18,Vallensbæk,-39,8,-12,-25
2020-11-18,Varde,-24,5,11,-12
2020-11-18,Vejen,-28,5,6,-10
2020-11-18,Vejle,-26,6,10,-14
2020-11-18,Vesthimmerlands,-40,11,-14,-26
2020-11-18,Viborg,-13,6,-11,-6
2020-11-18,Vordingborg,-15,5,12,-13
2020-11-19,Aabenraa,-19,5,-1,-11
2020-11-19,Aalborg,-36,8,-11,-17
2020-11-19,Aarhus,-27,7,-13,-13
2020-11-19,Ærø,-27,5,2,-11
2020-11-19,Albertslund,-25,6,19,-18
2020-11-19,Allerød,-39,11,-13,-28
2020-11-19,Assens,-27,5,22,-10
2020-11-19,Ballerup,-8,7,-9,-18
2020-11-19,Billund,-74,6,18,-15
2020-11-19,Bornholm,-36,7,6,-17
2020-11-19,Brøndby,-29,6,0,-14
2020-11-19,Brønderslev,-35,12,-12,-33
2020-11-19,Dragør,-40,8,-13,-25
2020-11-19,Egedal,-26,9,-19,-23
2020-11-19,Esbjerg,-11,5,-10,-12
2020-11-19,Faaborg-Midtfyn,0,6,17,-8
2020-11-19,Fanø,-27,5,2,-11
2020-11-19,Favrskov,-16,6,-4,-12
2020-11-19,Faxe,-18,7,-11,-16
2020-11-19,Fredensborg,-31,7,-13,-18
2020-11-19,Fredericia,-43,5,1,-10
2020-11-19,Frederiksberg,-22,9,-21,-27
2020-11-19,Frederikshavn,-38,10,-17,-25
2020-11-19,Frederikssund,-32,6,13,-18
2020-11-19,Furesø,-31,7,3,-20
2020-11-19,Gentofte,-21,10,-5,-29
2020-11-19,Gladsaxe,-34,9,33,-24
2020-11-19,Glostrup,-25,7,0,-22
